,0
1110,0.6691787497694821
1111,0.12569968657619857
1112,0.39560559901554004
1113,-0.32898524592826517
1114,1.1587741392548958
1115,0.6770329951818992
1116,0.28165790032417126
1117,0.043415489160905096
1118,1.8599892375171705
1119,0.14648132551341053
1120,0.10628231452667602
1121,0.8022853871433653
1122,0.4059982381759193
1123,0.8128107868201062
1124,0.8630031283305275
1125,1.8440259023958876
1126,2.014845164634665
1127,1.789441543985356
1128,1.804208645120179
1129,0.870133556326298
1130,1.9005277163469603
1131,2.157270338527034
1132,2.4351172824667544
1133,1.6665173126633088
1134,1.4274934484200341
1135,1.7942769204707543
1136,1.4746899031870657
1137,2.651112636757565
1138,2.699821689124876
1139,2.538742877276078
1140,1.8401301331433912
1141,2.5022470416627827
1142,2.1477881446610563
1143,1.8101419932956815
1144,2.1529686275940274
1145,1.604845995434808
1146,1.473615294034396
1147,2.2776230928349617
1148,1.6034777342525994
1149,2.63533110444884
1150,2.281680618954255
1151,2.3491346072721035
1152,2.7269172468703853
1153,2.272405503481623
1154,2.106675409536631
1155,1.8421615356261145
1156,1.5014791017999731
1157,0.34867456945091835
1158,1.2033283216583794
1159,0.9507175433426065
1160,2.036309738382838
1161,0.9870046689359175
1162,0.9582801869471007
1163,0.30717953762860706
1164,1.9922404490462031
1165,1.250868925616714
1166,2.033549427420176
1167,1.8452104589841078
1168,1.6474234744213327
1169,1.4176525746472701
1170,0.8013728842657533
1171,1.4498686382739954
1172,1.2726148457063426
1173,0.786696640313596
1174,0.8874021725127883
1175,0.21719413728773462
1176,0.19104919211706095
1177,-0.5188814748265069
1178,-0.35870806301642677
1179,-0.7613446258894503
1180,-0.6477883762853396
1181,-0.3998695958903369
1182,-1.1444178065385406
1183,-1.0241308202331436
1184,-1.5102854578976492
1185,-0.9396573336189382
1186,-1.0948955827578193
1187,-1.1552847862593565
1188,-0.567526531652824
1189,-0.08231679673030845
1190,-1.3256215945741803
1191,-1.8066070050692167
1192,-0.29215804693544367
1193,-0.8488956631505817
1194,-0.4709928818385407
1195,0.32198059690272274
1196,-0.038718549028723626
1197,-0.07718087362130444
1198,-0.3782221130742678
1199,-0.26884246062953165
1200,0.2847780046438029
1201,0.5924495146493092
1202,0.08705310995949755
1203,0.9601073163527118
1204,-0.13118786960136353
1205,-0.29890492827681703
1206,0.3515890024534194
1207,0.26050468731225473
1208,0.3527708876512694
1209,-0.04578288337542302
1210,0.4351917031737731
1211,-0.9027198582344342
1212,0.23158860195448305
1213,0.3697154584928648
1214,0.48523727118612614
1215,0.3754148589692381
1216,0.4252078551247931
1217,0.5863495921510653
1218,0.09622717281702142
1219,0.08887754703915673
1220,-0.13744788555700982
1221,0.8996206089553134
1222,0.10334872732110911
